2016.12.09,00:00,1.06108,1.06204,1.05885,1.05892,10556
2016.12.09,04:00,1.05891,1.06154,1.05881,1.06154,11520
2016.12.09,08:00,1.06154,1.06285,1.06062,1.06246,27339
2016.12.09,12:00,1.06243,1.06284,1.05495,1.05739,41607
2016.12.09,16:00,1.05739,1.05783,1.05296,1.05386,36974
2016.12.09,20:00,1.05385,1.05595,1.05381,1.05561,11474
2016.12.12,00:00,1.05289,1.05573,1.05242,1.05535,17532
2016.12.12,04:00,1.05534,1.05672,1.05491,1.05580,22094
2016.12.12,08:00,1.05580,1.05939,1.05522,1.05918,31342
2016.12.12,12:00,1.05917,1.06202,1.05896,1.06071,34833
2016.12.12,16:00,1.06070,1.06504,1.05898,1.06404,37569
2016.12.12,20:00,1.06405,1.06439,1.06247,1.06329,16888
2016.12.13,00:00,1.06329,1.06491,1.06286,1.06321,19909
2016.12.13,04:00,1.06321,1.06354,1.06275,1.06322,23400
2016.12.13,08:00,1.06321,1.06485,1.06114,1.06174,30803
2016.12.13,12:00,1.06173,1.06347,1.06027,1.06260,30838
2016.12.13,16:00,1.06259,1.06657,1.06121,1.06231,38296
2016.12.13,20:00,1.06231,1.06292,1.06135,1.06224,15875
2016.12.14,00:00,1.06240,1.06406,1.06193,1.06326,16703
2016.12.14,04:00,1.06325,1.06440,1.06308,1.06428,13305
2016.12.14,08:00,1.06429,1.06640,1.06110,1.06249,28457
2016.12.14,12:00,1.06249,1.06552,1.06242,1.06388,30911
2016.12.14,16:00,1.06389,1.06689,1.06315,1.06540,33285
2016.12.14,20:00,1.06539,1.06562,1.04952,1.05322,53775
2016.12.15,00:00,1.05326,1.05384,1.04668,1.05130,26882
2016.12.15,04:00,1.05131,1.05216,1.05025,1.05054,23977
2016.12.15,08:00,1.05055,1.05127,1.04688,1.04992,39308
2016.12.15,12:00,1.04991,1.04994,1.03941,1.04357,53879
2016.12.15,16:00,1.04356,1.04470,1.03653,1.04127,51295
2016.12.15,20:00,1.04123,1.04299,1.04040,1.04112,24879
2016.12.16,00:00,1.04114,1.04290,1.04043,1.04179,15396
2016.12.16,04:00,1.04179,1.04373,1.04178,1.04322,14239
2016.12.16,08:00,1.04322,1.04647,1.04264,1.04618,30668
2016.12.16,12:00,1.04619,1.04709,1.04299,1.04443,37394
2016.12.16,16:00,1.04444,1.04729,1.03995,1.04444,49039
2016.12.16,20:00,1.04446,1.04535,1.04283,1.04500,22387
2016.12.19,00:00,1.04370,1.04678,1.04352,1.04592,16235
2016.12.19,04:00,1.04592,1.04660,1.04515,1.04645,16681
2016.12.19,08:00,1.04647,1.04782,1.04468,1.04468,25722
2016.12.19,12:00,1.04468,1.04487,1.04102,1.04277,31307
2016.12.19,16:00,1.04278,1.04510,1.04224,1.04426,33700
2016.12.19,20:00,1.04428,1.04497,1.03913,1.04010,24450
2016.12.20,00:00,1.04013,1.04116,1.03924,1.04094,15427
2016.12.20,04:00,1.04093,1.04167,1.03913,1.03956,23543
2016.12.20,08:00,1.03956,1.03966,1.03745,1.03823,27793
2016.12.20,12:00,1.03823,1.03904,1.03511,1.03683,31289
2016.12.20,16:00,1.03682,1.03985,1.03590,1.03963,30670
2016.12.20,20:00,1.03966,1.04065,1.03844,1.03848,15980
2016.12.21,00:00,1.03848,1.04013,1.03812,1.03951,11388
2016.12.21,04:00,1.03950,1.04180,1.03944,1.04030,18480
2016.12.21,08:00,1.04030,1.04162,1.03931,1.03970,23625
2016.12.21,12:00,1.03970,1.04408,1.03871,1.04402,30968
2016.12.21,16:00,1.04401,1.04498,1.04198,1.04263,31796
2016.12.21,20:00,1.04264,1.04328,1.04184,1.04222,12327
2016.12.22,00:00,1.04225,1.04467,1.04220,1.04412,13672
2016.12.22,04:00,1.04413,1.04435,1.04303,1.04362,13157
2016.12.22,08:00,1.04362,1.04551,1.04312,1.04417,23815
2016.12.22,12:00,1.04416,1.04691,1.04282,1.04377,29096
2016.12.22,16:00,1.04376,1.04985,1.04357,1.04407,35482
2016.12.22,20:00,1.04407,1.04463,1.04307,1.04338,14263
2016.12.23,00:00,1.04341,1.04435,1.04312,1.04433,11068
2016.12.23,04:00,1.04434,1.04490,1.04382,1.04484,12253
2016.12.23,08:00,1.04484,1.04621,1.04347,1.04541,20747
2016.12.23,12:00,1.04541,1.04588,1.04306,1.04331,24575
2016.12.23,16:00,1.04331,1.04675,1.04255,1.04462,27170
2016.12.23,20:00,1.04463,1.04562,1.04426,1.04547,8178
2016.12.27,00:00,1.04531,1.04540,1.04310,1.04330,12109
2016.12.27,04:00,1.04330,1.04446,1.04314,1.04446,16535
2016.12.27,08:00,1.04445,1.04543,1.04378,1.04494,18971
2016.12.27,12:00,1.04494,1.04545,1.04390,1.04422,19877
2016.12.27,16:00,1.04421,1.04621,1.04409,1.04550,20178
2016.12.27,20:00,1.04551,1.04573,1.04497,1.04560,12637
2016.12.28,00:00,1.04550,1.04740,1.04528,1.04681,12272
2016.12.28,04:00,1.04681,1.04786,1.04634,1.04770,15318
2016.12.28,08:00,1.04770,1.04783,1.04330,1.04387,22445
2016.12.28,12:00,1.04388,1.04442,1.03855,1.03922,29146
2016.12.28,16:00,1.03921,1.04023,1.03710,1.03827,26912
2016.12.28,20:00,1.03827,1.04175,1.03813,1.04077,19960
2016.12.29,00:00,1.04098,1.04366,1.04069,1.04331,16384
2016.12.29,04:00,1.04330,1.04635,1.04281,1.04593,20370
2016.12.29,08:00,1.04591,1.04787,1.04411,1.04677,27069
2016.12.29,12:00,1.04678,1.04760,1.04444,1.04639,29597
2016.12.29,16:00,1.04638,1.04915,1.04458,1.04713,30753
2016.12.29,20:00,1.04712,1.04928,1.04694,1.04873,16529
2016.12.30,00:00,1.04838,1.06531,1.04822,1.05441,35724
2016.12.30,04:00,1.05439,1.05464,1.05194,1.05352,25004
2016.12.30,08:00,1.05351,1.05900,1.05046,1.05876,34965
2016.12.30,12:00,1.05877,1.05890,1.05335,1.05424,32251
2016.12.30,16:00,1.05425,1.05762,1.05241,1.05452,35776
2016.12.30,20:00,1.05453,1.05463,1.05111,1.05163,19043
2017.01.03,00:00,1.04560,1.04795,1.04560,1.04745,8960
2017.01.03,04:00,1.04745,1.04889,1.04695,1.04809,15059
2017.01.03,08:00,1.04809,1.04879,1.03990,1.04007,31962
2017.01.03,12:00,1.04007,1.04153,1.03739,1.03903,32480
2017.01.03,16:00,1.03902,1.04324,1.03392,1.04258,41424
2017.01.03,20:00,1.04258,1.04304,1.04004,1.04037,16107
2017.01.04,00:00,1.04040,1.04227,1.03889,1.03922,18778
2017.01.04,04:00,1.03921,1.04083,1.03920,1.04055,16443
2017.01.04,08:00,1.04055,1.04444,1.03980,1.04369,29735
2017.01.04,12:00,1.04369,1.04451,1.04222,1.04380,31256
2017.01.04,16:00,1.04380,1.04903,1.04354,1.04705,33620
2017.01.04,20:00,1.04706,1.04987,1.04506,1.04853,24373
2017.01.05,00:00,1.04853,1.05395,1.04797,1.05182,24139
2017.01.05,04:00,1.05182,1.05624,1.05100,1.05402,24963
2017.01.05,08:00,1.05401,1.05736,1.05004,1.05035,43018
2017.01.05,12:00,1.05035,1.05414,1.04813,1.05294,37527
2017.01.05,16:00,1.05290,1.06141,1.05268,1.05970,46031
2017.01.05,20:00,1.05970,1.06086,1.05857,1.06039,19070
2017.01.06,00:00,1.06036,1.06119,1.05745,1.05825,21458
2017.01.06,04:00,1.05825,1.05922,1.05754,1.05813,17732
2017.01.06,08:00,1.05812,1.06074,1.05731,1.05996,25856
2017.01.06,12:00,1.05995,1.06198,1.05381,1.05428,36647
2017.01.06,16:00,1.05431,1.05817,1.05343,1.05486,41920
2017.01.06,20:00,1.05486,1.05509,1.05239,1.05297,14674
2017.01.09,00:00,1.05278,1.05433,1.05210,1.05407,10848
2017.01.09,04:00,1.05408,1.05414,1.05155,1.05226,13251
2017.01.09,08:00,1.05227,1.05549,1.05179,1.05232,27772
2017.01.09,12:00,1.05228,1.05407,1.05096,1.05333,32078
2017.01.09,16:00,1.05335,1.05821,1.05234,1.05695,32438
2017.01.09,20:00,1.05695,1.05772,1.05566,1.05706,11993
2017.01.10,00:00,1.05717,1.05984,1.05694,1.05776,13001
2017.01.10,04:00,1.05772,1.06261,1.05749,1.06084,24645
2017.01.10,08:00,1.06082,1.06191,1.05859,1.05953,30347
2017.01.10,12:00,1.05953,1.05992,1.05575,1.05736,27008
2017.01.10,16:00,1.05736,1.06038,1.05496,1.05599,32861
2017.01.10,20:00,1.05600,1.05635,1.05522,1.05524,10956
2017.01.11,00:00,1.05524,1.05648,1.05484,1.05569,10703
2017.01.11,04:00,1.05569,1.05596,1.05351,1.05485,16358
2017.01.11,08:00,1.05484,1.05656,1.05290,1.05340,23071
2017.01.11,12:00,1.05341,1.05349,1.04927,1.05122,26813
2017.01.11,16:00,1.05120,1.05715,1.04528,1.05573,61270
2017.01.11,20:00,1.05574,1.06218,1.05535,1.05804,41531
2017.01.12,00:00,1.05802,1.05979,1.05703,1.05827,16893
2017.01.12,04:00,1.05825,1.06126,1.05815,1.06101,23653
2017.01.12,08:00,1.06102,1.06635,1.06037,1.06397,40737
2017.01.12,12:00,1.06396,1.06835,1.06184,1.06514,37410
2017.01.12,16:00,1.06514,1.06746,1.06314,1.06475,41483
2017.01.12,20:00,1.06474,1.06507,1.06095,1.06104,19445
2017.01.13,00:00,1.06109,1.06185,1.06038,1.06151,14090
2017.01.13,04:00,1.06153,1.06178,1.06024,1.06160,12391
2017.01.13,08:00,1.06159,1.06500,1.06132,1.06430,25769
2017.01.13,12:00,1.06430,1.06734,1.06192,1.06441,31407
2017.01.13,16:00,1.06442,1.06516,1.05950,1.06361,41087
2017.01.13,20:00,1.06361,1.06516,1.06283,1.06383,13889
2017.01.16,00:00,1.06033,1.06345,1.06011,1.06194,13209
2017.01.16,04:00,1.06193,1.06261,1.06039,1.06197,15747
2017.01.16,08:00,1.06197,1.06284,1.05786,1.05889,28498
2017.01.16,12:00,1.05888,1.05999,1.05779,1.05914,20067
2017.01.16,16:00,1.05915,1.06077,1.05884,1.06027,16285
2017.01.16,20:00,1.06030,1.06040,1.05938,1.05944,15632
2017.01.17,00:00,1.05938,1.06178,1.05938,1.06015,11384
2017.01.17,04:00,1.06014,1.06580,1.06012,1.06564,19021
2017.01.17,08:00,1.06562,1.06807,1.06391,1.06774,33392
2017.01.17,12:00,1.06774,1.07183,1.06565,1.06905,51717
2017.01.17,16:00,1.06904,1.07156,1.06885,1.06982,38969
2017.01.17,20:00,1.06982,1.07127,1.06933,1.07112,13617
2017.01.18,00:00,1.07114,1.07140,1.06903,1.06979,12430
2017.01.18,04:00,1.06978,1.06992,1.06800,1.06835,15328
2017.01.18,08:00,1.06832,1.07037,1.06747,1.06943,24878
2017.01.18,12:00,1.06944,1.06952,1.06540,1.06672,27025
2017.01.18,16:00,1.06673,1.07019,1.06637,1.06818,31444
2017.01.18,20:00,1.06819,1.06823,1.06272,1.06277,22377
2017.01.19,00:00,1.06277,1.06342,1.06210,1.06269,12940
2017.01.19,04:00,1.06267,1.06443,1.06258,1.06382,14774
2017.01.19,08:00,1.06382,1.06693,1.06312,1.06596,27267
2017.01.19,12:00,1.06595,1.06756,1.06017,1.06181,33443
2017.01.19,16:00,1.06180,1.06359,1.05880,1.06310,46453
2017.01.19,20:00,1.06310,1.06683,1.06173,1.06615,20154
2017.01.20,00:00,1.06627,1.06863,1.06511,1.06797,14454
2017.01.20,04:00,1.06796,1.06926,1.06702,1.06714,14354
2017.01.20,08:00,1.06712,1.06910,1.06411,1.06453,26525
2017.01.20,12:00,1.06454,1.06562,1.06240,1.06554,27043
2017.01.20,16:00,1.06553,1.06941,1.06504,1.06737,43365
2017.01.20,20:00,1.06737,1.07085,1.06649,1.07031,24170
2017.01.23,00:00,1.07010,1.07435,1.06929,1.07431,16820
2017.01.23,04:00,1.07431,1.07487,1.07338,1.07471,15656
2017.01.23,08:00,1.07472,1.07537,1.07217,1.07248,28333
2017.01.23,12:00,1.07246,1.07439,1.07082,1.07290,27227
2017.01.23,16:00,1.07291,1.07511,1.07050,1.07258,41449
2017.01.23,20:00,1.07259,1.07679,1.07241,1.07615,15190
2017.01.24,00:00,1.07617,1.07719,1.07441,1.07534,13706
2017.01.24,04:00,1.07532,1.07697,1.07470,1.07538,16380
2017.01.24,08:00,1.07536,1.07559,1.07325,1.07394,27337
2017.01.24,12:00,1.07394,1.07558,1.07243,1.07465,24676
2017.01.24,16:00,1.07463,1.07739,1.07421,1.07556,30790
2017.01.24,20:00,1.07554,1.07572,1.07192,1.07288,14807
